"Time","F1","F2","F3","C1","C2"
"80.2","b","c","d","1","a"
"80.30000000000001","c","a","d","1","a"
"80.4","a","b","d","1","a"
"80.5","b","c","d","1","a"
"80.60000000000001","c","a","d","1","a"
"80.7","a","b","d","1","a"
"80.80000000000001","b","c","d","1","a"
"80.9","c","a","d","1","a"
"81.0","a","b","d","1","a"
"81.10000000000001","b","c","d","1","a"
"81.2","c","a","d","1","a"
"81.30000000000001","a","b","d","1","a"
"81.4","b","c","d","1","a"
"81.5","c","a","d","1","a"
"81.60000000000001","a","b","d","1","a"
"81.7","b","c","d","1","a"
"81.80000000000001","c","a","d","1","a"
"81.9","a","b","d","1","a"
"82.0","b","c","d","1","a"
"82.10000000000001","c","a","d","1","a"
"82.2","a","b","d","1","a"
"82.30000000000001","b","c","d","1","a"
"82.4","c","a","d","1","a"
"82.5","a","b","d","1","a"
"82.60000000000001","b","c","d","1","a"
"82.7","c","a","d","1","a"
"82.80000000000001","a","b","d","1","a"
"82.9","b","c","d","1","a"
"83.0","c","a","d","1","a"
"83.10000000000001","a","b","d","1","a"
"83.2","b","c","d","1","a"
"83.30000000000001","c","a","d","1","a"
"83.4","a","b","d","1","a"
"83.5","b","c","d","1","a"
"83.60000000000001","c","a","d","1","a"
"83.7","a","b","d","1","a"
"83.80000000000001","b","c","d","1","a"
"83.9","c","a","d","1","a"
"84.0","a","b","d","1","a"
"84.10000000000001","b","c","d","1","a"
"84.2","c","a","d","1","a"
"84.30000000000001","a","b","d","1","a"
"84.4","b","c","d","1","a"
"84.5","c","a","d","1","a"
"84.60000000000001","a","b","d","1","a"
"84.7","b","c","d","1","a"
"84.80000000000001","c","a","d","1","a"
"84.9","a","b","d","1","a"
"85.0","b","c","d","1","a"
"85.10000000000001","c","a","d","1","a"
"85.2","a","b","d","1","a"
"85.30000000000001","b","c","d","1","a"
"85.4","c","a","d","1","a"
"85.5","a","b","d","1","a"
"85.60000000000001","b","c","d","1","a"
"85.7","c","a","d","1","a"
"85.80000000000001","a","b","d","1","a"
"85.9","b","c","d","1","a"
"86.0","c","a","d","1","a"
"86.10000000000001","a","b","d","1","a"
"86.2","b","c","d","1","a"
"86.30000000000001","c","a","d","1","a"
"86.4","a","b","d","1","a"
"86.5","b","c","d","1","a"
"86.60000000000001","c","a","d","1","a"
"86.7","a","b","d","1","a"
"86.80000000000001","b","c","d","1","a"
"86.9","c","a","d","1","a"
"87.0","a","b","d","1","a"
"87.10000000000001","b","c","d","1","a"
"87.2","c","a","d","1","a"
"87.30000000000001","a","b","d","1","a"
"87.4","b","c","d","1","a"
"87.5","c","a","d","1","a"
"87.60000000000001","a","b","d","1","a"
"87.7","b","c","d","1","a"
"87.80000000000001","c","a","d","1","a"
"87.9","a","b","d","1","a"
"88.0","b","c","d","1","a"
"88.10000000000001","c","a","d","1","a"
"88.2","a","b","d","1","a"
"88.30000000000001","b","c","d","1","a"
"88.4","c","a","d","1","a"
"88.5","a","b","d","1","a"
"88.60000000000001","b","c","d","1","a"
"88.7","c","a","d","1","a"
"88.80000000000001","a","b","d","1","a"
"88.9","b","c","d","1","a"
"89.0","c","a","d","1","a"
"89.10000000000001","a","b","d","1","a"
"89.2","b","c","d","1","a"
"89.30000000000001","c","a","d","1","a"
"89.4","a","b","d","1","a"
"89.5","b","c","d","1","a"
"89.60000000000001","c","a","d","1","a"
"89.7","a","b","d","1","a"
"89.80000000000001","b","c","d","1","a"
"89.9","c","a","d","1","a"
"90.0","a","b","d","1","a"
"90.10000000000001","b","c","d","1","a"
"90.2","c","a","d","1","a"
"90.30000000000001","a","b","d","1","a"
"90.4","b","c","d","1","a"
"90.5","c","a","d","1","a"
"90.60000000000001","a","b","d","1","a"
"90.7","b","c","d","1","a"
"90.80000000000001","c","a","d","1","a"
"90.9","a","b","d","1","a"
"91.0","b","c","d","1","a"
"91.10000000000001","c","a","d","1","a"
"91.2","a","b","d","1","a"
"91.30000000000001","b","c","d","1","a"
"91.4","c","a","d","1","a"
"91.5","a","b","d","1","a"
"91.60000000000001","b","c","d","1","a"
"91.7","c","a","d","1","a"
"91.80000000000001","a","b","d","1","a"
"91.9","b","c","d","1","a"
"92.0","c","a","d","1","a"
"92.10000000000001","a","b","d","1","a"
"92.2","b","c","d","1","a"
"92.30000000000001","c","a","d","1","a"
"92.4","a","b","d","1","a"
"92.5","b","c","d","1","a"
"92.60000000000001","c","a","d","1","a"
"92.7","a","b","d","1","a"
"92.80000000000001","b","c","d","1","a"
"92.9","c","a","d","1","a"
"93.0","a","b","d","1","a"
"93.10000000000001","b","c","d","1","a"
"93.2","c","a","d","1","a"
"93.30000000000001","a","b","d","1","a"
"93.4","b","c","d","1","a"
"93.5","c","a","d","1","a"
"93.60000000000001","a","b","d","1","a"
"93.7","b","c","d","1","a"
"93.80000000000001","c","a","d","1","a"
"93.9","a","b","d","1","a"
"94.0","b","c","d","1","a"
"94.10000000000001","c","a","d","1","a"
"94.2","a","b","d","1","a"
"94.30000000000001","b","c","d","1","a"
"94.4","c","a","d","1","a"
"94.5","a","b","d","1","a"
"94.60000000000001","b","c","d","1","a"
"94.7","c","a","d","1","a"
"94.80000000000001","a","b","d","1","a"
"94.9","b","c","d","1","a"
"95.0","c","a","d","1","a"
"95.10000000000001","a","b","d","1","a"
"95.2","b","c","d","1","a"
"95.30000000000001","c","a","d","1","a"
"95.4","a","b","d","1","a"
"95.5","b","c","d","1","a"
"95.60000000000001","c","a","d","1","a"
"95.7","a","b","d","1","a"
"95.80000000000001","b","c","d","1","a"
"95.9","c","a","d","1","a"
"96.0","a","b","d","1","a"
"96.10000000000001","b","c","d","1","a"
"96.2","c","a","d","1","a"
"96.30000000000001","a","b","d","1","a"
"96.4","b","c","d","1","a"
"96.5","c","a","d","1","a"
"96.60000000000001","a","b","d","1","a"
"96.7","b","c","d","1","a"
"96.80000000000001","c","a","d","1","a"
"96.9","a","b","d","1","a"
"97.0","b","c","d","1","a"
"97.10000000000001","c","a","d","1","a"
"97.2","a","b","d","1","a"
"97.30000000000001","b","c","d","1","a"
"97.4","c","a","d","1","a"
"97.5","a","b","d","1","a"
"97.60000000000001","b","c","d","1","a"
"97.7","c","a","d","1","a"
"97.80000000000001","a","b","d","1","a"
"97.9","b","c","d","1","a"
"98.0","c","a","d","1","a"
"98.10000000000001","a","b","d","1","a"
"98.2","b","c","d","1","a"
"98.30000000000001","c","a","d","1","a"
"98.4","a","b","d","1","a"
"98.5","b","c","d","1","a"
"98.60000000000001","c","a","d","1","a"
"98.7","a","b","d","1","a"
"98.80000000000001","b","c","d","1","a"
"98.9","c","a","d","1","a"
"99.0","a","b","d","1","a"
"99.10000000000001","b","c","d","1","a"
"99.2","c","a","d","1","a"
"99.30000000000001","a","b","d","1","a"
"99.4","b","c","d","1","a"
"99.5","c","a","d","1","a"
"99.60000000000001","a","b","d","1","a"
"99.7","b","c","d","1","a"
"99.80000000000001","c","a","d","1","a"
"99.9","a","b","d","1","a"
