"Time","F1","F2","F3","C1","C2"
"80.2","a","b","c","1","b"
"80.30000000000001","b","a","d","1","b"
"80.4","c","c","d","1","b"
"80.5","a","b","c","1","b"
"80.60000000000001","b","a","d","1","b"
"80.7","c","c","d","1","b"
"80.80000000000001","a","b","c","1","b"
"80.9","b","a","d","1","b"
"81.0","c","c","d","1","b"
"81.10000000000001","a","b","c","1","b"
"81.2","b","a","d","1","b"
"81.30000000000001","c","c","d","1","b"
"81.4","a","b","c","1","b"
"81.5","b","a","d","1","b"
"81.60000000000001","c","c","d","1","b"
"81.7","a","b","c","1","b"
"81.80000000000001","b","a","d","1","b"
"81.9","c","c","d","1","b"
"82.0","a","b","c","1","b"
"82.10000000000001","b","a","d","1","b"
"82.2","c","c","d","1","b"
"82.30000000000001","a","b","c","1","b"
"82.4","b","a","d","1","b"
"82.5","c","c","d","1","b"
"82.60000000000001","a","b","c","1","b"
"82.7","b","a","d","1","b"
"82.80000000000001","c","c","d","1","b"
"82.9","a","b","c","1","b"
"83.0","b","a","d","1","b"
"83.10000000000001","c","c","d","1","b"
"83.2","a","b","c","1","b"
"83.30000000000001","b","a","d","1","b"
"83.4","c","c","d","1","b"
"83.5","a","b","c","1","b"
"83.60000000000001","b","a","d","1","b"
"83.7","c","c","d","1","b"
"83.80000000000001","a","b","c","1","b"
"83.9","b","a","d","1","b"
"84.0","c","c","d","1","b"
"84.10000000000001","a","b","c","1","b"
"84.2","b","a","d","1","b"
"84.30000000000001","c","c","d","1","b"
"84.4","a","b","c","1","b"
"84.5","b","a","d","1","b"
"84.60000000000001","c","c","d","1","b"
"84.7","a","b","c","1","b"
"84.80000000000001","b","a","d","1","b"
"84.9","c","c","d","1","b"
"85.0","a","b","c","1","b"
"85.10000000000001","b","a","d","1","b"
"85.2","c","c","d","1","b"
"85.30000000000001","a","b","c","1","b"
"85.4","b","a","d","1","b"
"85.5","c","c","d","1","b"
"85.60000000000001","a","b","c","1","b"
"85.7","b","a","d","1","b"
"85.80000000000001","c","c","d","1","b"
"85.9","a","b","c","1","b"
"86.0","b","a","d","1","b"
"86.10000000000001","c","c","d","1","b"
"86.2","a","b","c","1","b"
"86.30000000000001","b","a","d","1","b"
"86.4","c","c","d","1","b"
"86.5","a","b","c","1","b"
"86.60000000000001","b","a","d","1","b"
"86.7","c","c","d","1","b"
"86.80000000000001","a","b","c","1","b"
"86.9","b","a","d","1","b"
"87.0","c","c","d","1","b"
"87.10000000000001","a","b","c","1","b"
"87.2","b","a","d","1","b"
"87.30000000000001","c","c","d","1","b"
"87.4","a","b","c","1","b"
"87.5","b","a","d","1","b"
"87.60000000000001","c","c","d","1","b"
"87.7","a","b","c","1","b"
"87.80000000000001","b","a","d","1","b"
"87.9","c","c","d","1","b"
"88.0","a","b","c","1","b"
"88.10000000000001","b","a","d","1","b"
"88.2","c","c","d","1","b"
"88.30000000000001","a","b","c","1","b"
"88.4","b","a","d","1","b"
"88.5","c","c","d","1","b"
"88.60000000000001","a","b","c","1","b"
"88.7","b","a","d","1","b"
"88.80000000000001","c","c","d","1","b"
"88.9","a","b","c","1","b"
"89.0","b","a","d","1","b"
"89.10000000000001","c","c","d","1","b"
"89.2","a","b","c","1","b"
"89.30000000000001","b","a","d","1","b"
"89.4","c","c","d","1","b"
"89.5","a","b","c","1","b"
"89.60000000000001","b","a","d","1","b"
"89.7","c","c","d","1","b"
"89.80000000000001","a","b","c","1","b"
"89.9","b","a","d","1","b"
"90.0","c","c","d","1","b"
"90.10000000000001","a","b","c","1","b"
"90.2","b","a","d","1","b"
"90.30000000000001","c","c","d","1","b"
"90.4","a","b","c","1","b"
"90.5","b","a","d","1","b"
"90.60000000000001","c","c","d","1","b"
"90.7","a","b","c","1","b"
"90.80000000000001","b","a","d","1","b"
"90.9","c","c","d","1","b"
"91.0","a","b","c","1","b"
"91.10000000000001","b","a","d","1","b"
"91.2","c","c","d","1","b"
"91.30000000000001","a","b","c","1","b"
"91.4","b","a","d","1","b"
"91.5","c","c","d","1","b"
"91.60000000000001","a","b","c","1","b"
"91.7","b","a","d","1","b"
"91.80000000000001","c","c","d","1","b"
"91.9","a","b","c","1","b"
"92.0","b","a","d","1","b"
"92.10000000000001","c","c","d","1","b"
"92.2","a","b","c","1","b"
"92.30000000000001","b","a","d","1","b"
"92.4","c","c","d","1","b"
"92.5","a","b","c","1","b"
"92.60000000000001","b","a","d","1","b"
"92.7","c","c","d","1","b"
"92.80000000000001","a","b","c","1","b"
"92.9","b","a","d","1","b"
"93.0","c","c","d","1","b"
"93.10000000000001","a","b","c","1","b"
"93.2","b","a","d","1","b"
"93.30000000000001","c","c","d","1","b"
"93.4","a","b","c","1","b"
"93.5","b","a","d","1","b"
"93.60000000000001","c","c","d","1","b"
"93.7","a","b","c","1","b"
"93.80000000000001","b","a","d","1","b"
"93.9","c","c","d","1","b"
"94.0","a","b","c","1","b"
"94.10000000000001","b","a","d","1","b"
"94.2","c","c","d","1","b"
"94.30000000000001","a","b","c","1","b"
"94.4","b","a","d","1","b"
"94.5","c","c","d","1","b"
"94.60000000000001","a","b","c","1","b"
"94.7","b","a","d","1","b"
"94.80000000000001","c","c","d","1","b"
"94.9","a","b","c","1","b"
"95.0","b","a","d","1","b"
"95.10000000000001","c","c","d","1","b"
"95.2","a","b","c","1","b"
"95.30000000000001","b","a","d","1","b"
"95.4","c","c","d","1","b"
"95.5","a","b","c","1","b"
"95.60000000000001","b","a","d","1","b"
"95.7","c","c","d","1","b"
"95.80000000000001","a","b","c","1","b"
"95.9","b","a","d","1","b"
"96.0","c","c","d","1","b"
"96.10000000000001","a","b","c","1","b"
"96.2","b","a","d","1","b"
"96.30000000000001","c","c","d","1","b"
"96.4","a","b","c","1","b"
"96.5","b","a","d","1","b"
"96.60000000000001","c","c","d","1","b"
"96.7","a","b","c","1","b"
"96.80000000000001","b","a","d","1","b"
"96.9","c","c","d","1","b"
"97.0","a","b","c","1","b"
"97.10000000000001","b","a","d","1","b"
"97.2","c","c","d","1","b"
"97.30000000000001","a","b","c","1","b"
"97.4","b","a","d","1","b"
"97.5","c","c","d","1","b"
"97.60000000000001","a","b","c","1","b"
"97.7","b","a","d","1","b"
"97.80000000000001","c","c","d","1","b"
"97.9","a","b","c","1","b"
"98.0","b","a","d","1","b"
"98.10000000000001","c","c","d","1","b"
"98.2","a","b","c","1","b"
"98.30000000000001","b","a","d","1","b"
"98.4","c","c","d","1","b"
"98.5","a","b","c","1","b"
"98.60000000000001","b","a","d","1","b"
"98.7","c","c","d","1","b"
"98.80000000000001","a","b","c","1","b"
"98.9","b","a","d","1","b"
"99.0","c","c","d","1","b"
"99.10000000000001","a","b","c","1","b"
"99.2","b","a","d","1","b"
"99.30000000000001","c","c","d","1","b"
"99.4","a","b","c","1","b"
"99.5","b","a","d","1","b"
"99.60000000000001","c","c","d","1","b"
"99.7","a","b","c","1","b"
"99.80000000000001","b","a","d","1","b"
"99.9","c","c","d","1","b"
