"Time","F1","F2","F3","C1","C2"
"80.2","b","b","c","2","d"
"80.30000000000001","a","c","b","2","d"
"80.4","c","b","d","2","d"
"80.5","b","c","d","2","d"
"80.60000000000001","a","b","d","2","d"
"80.7","c","c","d","2","d"
"80.80000000000001","b","b","c","2","d"
"80.9","a","c","b","2","d"
"81.0","c","b","d","2","d"
"81.10000000000001","b","c","d","2","d"
"81.2","a","b","d","2","d"
"81.30000000000001","c","c","d","2","d"
"81.4","b","b","c","2","d"
"81.5","a","c","b","2","d"
"81.60000000000001","c","b","d","2","d"
"81.7","b","c","d","2","d"
"81.80000000000001","a","b","d","2","d"
"81.9","c","c","d","2","d"
"82.0","b","b","c","2","d"
"82.10000000000001","a","c","b","2","d"
"82.2","c","b","d","2","d"
"82.30000000000001","b","c","d","2","d"
"82.4","a","b","d","2","d"
"82.5","c","c","d","2","d"
"82.60000000000001","b","b","c","2","d"
"82.7","a","c","b","2","d"
"82.80000000000001","c","b","d","2","d"
"82.9","b","c","d","2","d"
"83.0","a","b","d","2","d"
"83.10000000000001","c","c","d","2","d"
"83.2","b","b","c","2","d"
"83.30000000000001","a","c","b","2","d"
"83.4","c","b","d","2","d"
"83.5","b","c","d","2","d"
"83.60000000000001","a","b","d","2","d"
"83.7","c","c","d","2","d"
"83.80000000000001","b","b","c","2","d"
"83.9","a","c","b","2","d"
"84.0","c","b","d","2","d"
"84.10000000000001","b","c","d","2","d"
"84.2","a","b","d","2","d"
"84.30000000000001","c","c","d","2","d"
"84.4","b","b","c","2","d"
"84.5","a","c","b","2","d"
"84.60000000000001","c","b","d","2","d"
"84.7","b","c","d","2","d"
"84.80000000000001","a","b","d","2","d"
"84.9","c","c","d","2","d"
"85.0","b","b","c","2","d"
"85.10000000000001","a","c","b","2","d"
"85.2","c","b","d","2","d"
"85.30000000000001","b","c","d","2","d"
"85.4","a","b","d","2","d"
"85.5","c","c","d","2","d"
"85.60000000000001","b","b","c","2","d"
"85.7","a","c","b","2","d"
"85.80000000000001","c","b","d","2","d"
"85.9","b","c","d","2","d"
"86.0","a","b","d","2","d"
"86.10000000000001","c","c","d","2","d"
"86.2","b","b","c","2","d"
"86.30000000000001","a","c","b","2","d"
"86.4","c","b","d","2","d"
"86.5","b","c","d","2","d"
"86.60000000000001","a","b","d","2","d"
"86.7","c","c","d","2","d"
"86.80000000000001","b","b","c","2","d"
"86.9","a","c","b","2","d"
"87.0","c","b","d","2","d"
"87.10000000000001","b","c","d","2","d"
"87.2","a","b","d","2","d"
"87.30000000000001","c","c","d","2","d"
"87.4","b","b","c","2","d"
"87.5","a","c","b","2","d"
"87.60000000000001","c","b","d","2","d"
"87.7","b","c","d","2","d"
"87.80000000000001","a","b","d","2","d"
"87.9","c","c","d","2","d"
"88.0","b","b","c","2","d"
"88.10000000000001","a","c","b","2","d"
"88.2","c","b","d","2","d"
"88.30000000000001","b","c","d","2","d"
"88.4","a","b","d","2","d"
"88.5","c","c","d","2","d"
"88.60000000000001","b","b","c","2","d"
"88.7","a","c","b","2","d"
"88.80000000000001","c","b","d","2","d"
"88.9","b","c","d","2","d"
"89.0","a","b","d","2","d"
"89.10000000000001","c","c","d","2","d"
"89.2","b","b","c","2","d"
"89.30000000000001","a","c","b","2","d"
"89.4","c","b","d","2","d"
"89.5","b","c","d","2","d"
"89.60000000000001","a","b","d","2","d"
"89.7","c","c","d","2","d"
"89.80000000000001","b","b","c","2","d"
"89.9","a","c","b","2","d"
"90.0","c","b","d","2","d"
"90.10000000000001","b","c","d","2","d"
"90.2","a","b","d","2","d"
"90.30000000000001","c","c","d","2","d"
"90.4","b","b","c","2","d"
"90.5","a","c","b","2","d"
"90.60000000000001","c","b","d","2","d"
"90.7","b","c","d","2","d"
"90.80000000000001","a","b","d","2","d"
"90.9","c","c","d","2","d"
"91.0","b","b","c","2","d"
"91.10000000000001","a","c","b","2","d"
"91.2","c","b","d","2","d"
"91.30000000000001","b","c","d","2","d"
"91.4","a","b","d","2","d"
"91.5","c","c","d","2","d"
"91.60000000000001","b","b","c","2","d"
"91.7","a","c","b","2","d"
"91.80000000000001","c","b","d","2","d"
"91.9","b","c","d","2","d"
"92.0","a","b","d","2","d"
"92.10000000000001","c","c","d","2","d"
"92.2","b","b","c","2","d"
"92.30000000000001","a","c","b","2","d"
"92.4","c","b","d","2","d"
"92.5","b","c","d","2","d"
"92.60000000000001","a","b","d","2","d"
"92.7","c","c","d","2","d"
"92.80000000000001","b","b","c","2","d"
"92.9","a","c","b","2","d"
"93.0","c","b","d","2","d"
"93.10000000000001","b","c","d","2","d"
"93.2","a","b","d","2","d"
"93.30000000000001","c","c","d","2","d"
"93.4","b","b","c","2","d"
"93.5","a","c","b","2","d"
"93.60000000000001","c","b","d","2","d"
"93.7","b","c","d","2","d"
"93.80000000000001","a","b","d","2","d"
"93.9","c","c","d","2","d"
"94.0","b","b","c","2","d"
"94.10000000000001","a","c","b","2","d"
"94.2","c","b","d","2","d"
"94.30000000000001","b","c","d","2","d"
"94.4","a","b","d","2","d"
"94.5","c","c","d","2","d"
"94.60000000000001","b","b","c","2","d"
"94.7","a","c","b","2","d"
"94.80000000000001","c","b","d","2","d"
"94.9","b","c","d","2","d"
"95.0","a","b","d","2","d"
"95.10000000000001","c","c","d","2","d"
"95.2","b","b","c","2","d"
"95.30000000000001","a","c","b","2","d"
"95.4","c","b","d","2","d"
"95.5","b","c","d","2","d"
"95.60000000000001","a","b","d","2","d"
"95.7","c","c","d","2","d"
"95.80000000000001","b","b","c","2","d"
"95.9","a","c","b","2","d"
"96.0","c","b","d","2","d"
"96.10000000000001","b","c","d","2","d"
"96.2","a","b","d","2","d"
"96.30000000000001","c","c","d","2","d"
"96.4","b","b","c","2","d"
"96.5","a","c","b","2","d"
"96.60000000000001","c","b","d","2","d"
"96.7","b","c","d","2","d"
"96.80000000000001","a","b","d","2","d"
"96.9","c","c","d","2","d"
"97.0","b","b","c","2","d"
"97.10000000000001","a","c","b","2","d"
"97.2","c","b","d","2","d"
"97.30000000000001","b","c","d","2","d"
"97.4","a","b","d","2","d"
"97.5","c","c","d","2","d"
"97.60000000000001","b","b","c","2","d"
"97.7","a","c","b","2","d"
"97.80000000000001","c","b","d","2","d"
"97.9","b","c","d","2","d"
"98.0","a","b","d","2","d"
"98.10000000000001","c","c","d","2","d"
"98.2","b","b","c","2","d"
"98.30000000000001","a","c","b","2","d"
"98.4","c","b","d","2","d"
"98.5","b","c","d","2","d"
"98.60000000000001","a","b","d","2","d"
"98.7","c","c","d","2","d"
"98.80000000000001","b","b","c","2","d"
"98.9","a","c","b","2","d"
"99.0","c","b","d","2","d"
"99.10000000000001","b","c","d","2","d"
"99.2","a","b","d","2","d"
"99.30000000000001","c","c","d","2","d"
"99.4","b","b","c","2","d"
"99.5","a","c","b","2","d"
"99.60000000000001","c","b","d","2","d"
"99.7","b","c","d","2","d"
"99.80000000000001","a","b","d","2","d"
"99.9","c","c","d","2","d"
